window_id,parent_chunk,token_start,token_end,window_text
MAIN003-W2-0513,MAIN003,21234,21261,"Dīpaṅkarassa hi bhagavato pādamūle aṭṭhadhammasamodhānena abhinīhārasamiddhito pabhuti tathāgato bodhiyā satto laggo ‘‘pattabbā mayā esā’’ti tadadhigamāya parakkamaṃ amuñcantoyeva āgato, tasmā bodhisattoti vuccati. Tassa mayhanti tassa evaṃ bodhisattasseva sato mayhaṃ."
MAIN003-W3-0513,MAIN003,21234,21274,"Dīpaṅkarassa hi bhagavato pādamūle aṭṭhadhammasamodhānena abhinīhārasamiddhito pabhuti tathāgato bodhiyā satto laggo ‘‘pattabbā mayā esā’’ti tadadhigamāya parakkamaṃ amuñcantoyeva āgato, tasmā bodhisattoti vuccati. Tassa mayhanti tassa evaṃ bodhisattasseva sato mayhaṃ. Ye kho keci samaṇā vā brāhmaṇā vāti ye keci pabbajjūpagatā vā bhovādino vā."
MAIN003-W2-0514,MAIN003,21255,21274,Tassa mayhanti tassa evaṃ bodhisattasseva sato mayhaṃ. Ye kho keci samaṇā vā brāhmaṇā vāti ye keci pabbajjūpagatā vā bhovādino vā.
MAIN003-W3-0514,MAIN003,21255,21279,Tassa mayhanti tassa evaṃ bodhisattasseva sato mayhaṃ. Ye kho keci samaṇā vā brāhmaṇā vāti ye keci pabbajjūpagatā vā bhovādino vā. Aparisuddhakāyakammantāti aparisuddhena pāṇātipātādinā kāyakammantena samannāgatā.
MAIN003-W2-0515,MAIN003,21262,21279,Ye kho keci samaṇā vā brāhmaṇā vāti ye keci pabbajjūpagatā vā bhovādino vā. Aparisuddhakāyakammantāti aparisuddhena pāṇātipātādinā kāyakammantena samannāgatā.
MAIN003-W3-0515,MAIN003,21262,21288,"Ye kho keci samaṇā vā brāhmaṇā vāti ye keci pabbajjūpagatā vā bhovādino vā. Aparisuddhakāyakammantāti aparisuddhena pāṇātipātādinā kāyakammantena samannāgatā. Aparisuddhakāyakammantasandosahetūti aparisuddhassa kāyakammantasaṅkhātassa attano dosassa hetu, aparisuddhakāyakammantakāraṇāti vuttaṃ hoti."
MAIN003-W2-0516,MAIN003,21275,21288,"Aparisuddhakāyakammantāti aparisuddhena pāṇātipātādinā kāyakammantena samannāgatā. Aparisuddhakāyakammantasandosahetūti aparisuddhassa kāyakammantasaṅkhātassa attano dosassa hetu, aparisuddhakāyakammantakāraṇāti vuttaṃ hoti."
MAIN003-W3-0516,MAIN003,21275,21291,"Aparisuddhakāyakammantāti aparisuddhena pāṇātipātādinā kāyakammantena samannāgatā. Aparisuddhakāyakammantasandosahetūti aparisuddhassa kāyakammantasaṅkhātassa attano dosassa hetu, aparisuddhakāyakammantakāraṇāti vuttaṃ hoti. Haveti ekaṃsavacane nipāto."
MAIN003-W2-0517,MAIN003,21280,21291,"Aparisuddhakāyakammantasandosahetūti aparisuddhassa kāyakammantasaṅkhātassa attano dosassa hetu, aparisuddhakāyakammantakāraṇāti vuttaṃ hoti. Haveti ekaṃsavacane nipāto."
MAIN003-W3-0517,MAIN003,21280,21294,"Aparisuddhakāyakammantasandosahetūti aparisuddhassa kāyakammantasaṅkhātassa attano dosassa hetu, aparisuddhakāyakammantakāraṇāti vuttaṃ hoti. Haveti ekaṃsavacane nipāto. Akusalanti sāvajjaṃ akkhemañca."
MAIN003-W2-0518,MAIN003,21289,21294,Haveti ekaṃsavacane nipāto. Akusalanti sāvajjaṃ akkhemañca.
MAIN003-W3-0518,MAIN003,21289,21297,Haveti ekaṃsavacane nipāto. Akusalanti sāvajjaṃ akkhemañca. Bhayabheravanti bhayañca bheravañca.
MAIN003-W2-0519,MAIN003,21292,21297,Akusalanti sāvajjaṃ akkhemañca. Bhayabheravanti bhayañca bheravañca.
MAIN003-W3-0519,MAIN003,21292,21302,Akusalanti sāvajjaṃ akkhemañca. Bhayabheravanti bhayañca bheravañca. Cittutrāsassa ca bhayānakārammaṇassa cetaṃ adhivacanaṃ.
MAIN003-W2-0520,MAIN003,21295,21302,Bhayabheravanti bhayañca bheravañca. Cittutrāsassa ca bhayānakārammaṇassa cetaṃ adhivacanaṃ.
MAIN003-W3-0520,MAIN003,21295,21309,"Bhayabheravanti bhayañca bheravañca. Cittutrāsassa ca bhayānakārammaṇassa cetaṃ adhivacanaṃ. Tatra bhayaṃ sāvajjaṭṭhena akusalaṃ, bheravaṃ akkhemaṭṭhenāti veditabbaṃ."
MAIN003-W2-0521,MAIN003,21298,21309,"Cittutrāsassa ca bhayānakārammaṇassa cetaṃ adhivacanaṃ. Tatra bhayaṃ sāvajjaṭṭhena akusalaṃ, bheravaṃ akkhemaṭṭhenāti veditabbaṃ."
MAIN003-W3-0521,MAIN003,21298,21311,"Cittutrāsassa ca bhayānakārammaṇassa cetaṃ adhivacanaṃ. Tatra bhayaṃ sāvajjaṭṭhena akusalaṃ, bheravaṃ akkhemaṭṭhenāti veditabbaṃ. Avhāyantīti pakkosanti."
MAIN003-W2-0522,MAIN003,21303,21311,"Tatra bhayaṃ sāvajjaṭṭhena akusalaṃ, bheravaṃ akkhemaṭṭhenāti veditabbaṃ. Avhāyantīti pakkosanti."
MAIN003-W3-0522,MAIN003,21303,21335,"Tatra bhayaṃ sāvajjaṭṭhena akusalaṃ, bheravaṃ akkhemaṭṭhenāti veditabbaṃ. Avhāyantīti pakkosanti. Kathaṃ? Te hi pāṇātipātādīni katvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ āpādeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti."
MAIN003-W2-0523,MAIN003,21310,21335,"Avhāyantīti pakkosanti. Kathaṃ? Te hi pāṇātipātādīni katvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ āpādeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti."
MAIN003-W3-0523,MAIN003,21310,21355,"Avhāyantīti pakkosanti. Kathaṃ? Te hi pāṇātipātādīni katvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ āpādeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti. Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā, idānimhā naṭṭhā’’ti tasanti vittasanti, āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti."
MAIN003-W2-0524,MAIN003,21312,21355,"Kathaṃ? Te hi pāṇātipātādīni katvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ āpādeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti. Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā, idānimhā naṭṭhā’’ti tasanti vittasanti, āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti."
MAIN003-W3-0524,MAIN003,21312,21362,"Kathaṃ? Te hi pāṇātipātādīni katvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ āpādeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti. Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā, idānimhā naṭṭhā’’ti tasanti vittasanti, āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti. Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti pakkosanti."
MAIN003-W2-0525,MAIN003,21336,21362,"Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā, idānimhā naṭṭhā’’ti tasanti vittasanti, āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti. Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti pakkosanti."
MAIN003-W3-0525,MAIN003,21336,21376,"Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā, idānimhā naṭṭhā’’ti tasanti vittasanti, āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti. Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti pakkosanti. Na kho panāhaṃ…pe… paṭisevāmīti ahaṃ kho pana aparisuddhakāyakammanto hutvā araññavanapatthāni pantāni senāsanāni na paṭisevāmi."
MAIN003-W2-0526,MAIN003,21356,21376,Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti pakkosanti. Na kho panāhaṃ…pe… paṭisevāmīti ahaṃ kho pana aparisuddhakāyakammanto hutvā araññavanapatthāni pantāni senāsanāni na paṭisevāmi.
MAIN003-W3-0526,MAIN003,21356,21382,Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti pakkosanti. Na kho panāhaṃ…pe… paṭisevāmīti ahaṃ kho pana aparisuddhakāyakammanto hutvā araññavanapatthāni pantāni senāsanāni na paṭisevāmi. Ye hi voti ettha voti nipātamattaṃ.
MAIN003-W2-0527,MAIN003,21363,21382,Na kho panāhaṃ…pe… paṭisevāmīti ahaṃ kho pana aparisuddhakāyakammanto hutvā araññavanapatthāni pantāni senāsanāni na paṭisevāmi. Ye hi voti ettha voti nipātamattaṃ.
MAIN003-W3-0527,MAIN003,21363,21388,Na kho panāhaṃ…pe… paṭisevāmīti ahaṃ kho pana aparisuddhakāyakammanto hutvā araññavanapatthāni pantāni senāsanāni na paṭisevāmi. Ye hi voti ettha voti nipātamattaṃ. Ariyā vuccanti buddhā ca buddhasāvakā ca.
MAIN003-W2-0528,MAIN003,21377,21388,Ye hi voti ettha voti nipātamattaṃ. Ariyā vuccanti buddhā ca buddhasāvakā ca.
MAIN003-W3-0528,MAIN003,21377,21391,Ye hi voti ettha voti nipātamattaṃ. Ariyā vuccanti buddhā ca buddhasāvakā ca. Parisuddhakāyakammantāti īdisā hutvā.
MAIN003-W2-0529,MAIN003,21383,21391,Ariyā vuccanti buddhā ca buddhasāvakā ca. Parisuddhakāyakammantāti īdisā hutvā.
MAIN003-W3-0529,MAIN003,21383,21397,Ariyā vuccanti buddhā ca buddhasāvakā ca. Parisuddhakāyakammantāti īdisā hutvā. Tesamahaṃ aññataroti tesaṃ ahampi eko aññataro.
MAIN003-W2-0530,MAIN003,21389,21397,Parisuddhakāyakammantāti īdisā hutvā. Tesamahaṃ aññataroti tesaṃ ahampi eko aññataro.
MAIN003-W3-0530,MAIN003,21389,21403,Parisuddhakāyakammantāti īdisā hutvā. Tesamahaṃ aññataroti tesaṃ ahampi eko aññataro. Bodhisatto hi gahaṭṭhopi pabbajitopi parisuddhakāyakammantova hoti.
MAIN003-W2-0531,MAIN003,21392,21403,Tesamahaṃ aññataroti tesaṃ ahampi eko aññataro. Bodhisatto hi gahaṭṭhopi pabbajitopi parisuddhakāyakammantova hoti.
MAIN003-W3-0531,MAIN003,21392,21406,Tesamahaṃ aññataroti tesaṃ ahampi eko aññataro. Bodhisatto hi gahaṭṭhopi pabbajitopi parisuddhakāyakammantova hoti. Bhiyyoti atirekatthe nipāto.
MAIN003-W2-0532,MAIN003,21398,21406,Bodhisatto hi gahaṭṭhopi pabbajitopi parisuddhakāyakammantova hoti. Bhiyyoti atirekatthe nipāto.
MAIN003-W3-0532,MAIN003,21398,21411,"Bodhisatto hi gahaṭṭhopi pabbajitopi parisuddhakāyakammantova hoti. Bhiyyoti atirekatthe nipāto. Pallomanti pannalomataṃ, khemaṃ sotthibhāvanti attho."
MAIN003-W2-0533,MAIN003,21404,21411,"Bhiyyoti atirekatthe nipāto. Pallomanti pannalomataṃ, khemaṃ sotthibhāvanti attho."
MAIN003-W3-0533,MAIN003,21404,21420,"Bhiyyoti atirekatthe nipāto. Pallomanti pannalomataṃ, khemaṃ sotthibhāvanti attho. Āpādinti āpajjiṃ, atirekaṃ sotthibhāvaṃ atirekena vā sotthibhāvamāpajjinti vuttaṃ hoti."
MAIN003-W2-0534,MAIN003,21407,21420,"Pallomanti pannalomataṃ, khemaṃ sotthibhāvanti attho. Āpādinti āpajjiṃ, atirekaṃ sotthibhāvaṃ atirekena vā sotthibhāvamāpajjinti vuttaṃ hoti."
MAIN003-W3-0534,MAIN003,21407,21424,"Pallomanti pannalomataṃ, khemaṃ sotthibhāvanti attho. Āpādinti āpajjiṃ, atirekaṃ sotthibhāvaṃ atirekena vā sotthibhāvamāpajjinti vuttaṃ hoti. Araññe vihārāyāti araññe vihāratthāya."
MAIN003-W2-0535,MAIN003,21412,21424,"Āpādinti āpajjiṃ, atirekaṃ sotthibhāvaṃ atirekena vā sotthibhāvamāpajjinti vuttaṃ hoti. Araññe vihārāyāti araññe vihāratthāya."
MAIN003-W3-0535,MAIN003,21412,21426,"Āpādinti āpajjiṃ, atirekaṃ sotthibhāvaṃ atirekena vā sotthibhāvamāpajjinti vuttaṃ hoti. Araññe vihārāyāti araññe vihāratthāya. Kāyakammantavārakathā niṭṭhitā."
MAIN003-W2-0536,MAIN003,21421,21426,Araññe vihārāyāti araññe vihāratthāya. Kāyakammantavārakathā niṭṭhitā.
MAIN003-W3-0536,MAIN003,21421,21427,Araññe vihārāyāti araññe vihāratthāya. Kāyakammantavārakathā niṭṭhitā. Vacīkammantavārādivaṇṇanā
MAIN003-W2-0537,MAIN003,21425,21427,Kāyakammantavārakathā niṭṭhitā. Vacīkammantavārādivaṇṇanā
MAIN003-W3-0537,MAIN003,21425,21431,Kāyakammantavārakathā niṭṭhitā. Vacīkammantavārādivaṇṇanā 36. Esa nayo sabbattha.
MAIN003-W2-0538,MAIN003,21427,21431,Vacīkammantavārādivaṇṇanā 36. Esa nayo sabbattha.
MAIN003-W3-0538,MAIN003,21427,21441,"Vacīkammantavārādivaṇṇanā 36. Esa nayo sabbattha. Ayaṃ pana viseso, vacīkammantavāre tāva aparisuddhavacīkammantāti aparisuddhena musāvādādinā vacīkammantena samannāgatā."
MAIN003-W2-0539,MAIN003,21428,21441,"36. Esa nayo sabbattha. Ayaṃ pana viseso, vacīkammantavāre tāva aparisuddhavacīkammantāti aparisuddhena musāvādādinā vacīkammantena samannāgatā."
MAIN003-W3-0539,MAIN003,21428,21481,"36. Esa nayo sabbattha. Ayaṃ pana viseso, vacīkammantavāre tāva aparisuddhavacīkammantāti aparisuddhena musāvādādinā vacīkammantena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te musāvādena parassa atthaṃ bhañjitvā, pisuṇavācāya mittabhedaṃ katvā pharusavācāya paresaṃ parisamajjhe mammāni tuditvā niratthakavācāya parasattānaṃ kammante nāsetvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ pāpeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti."
MAIN003-W2-0540,MAIN003,21432,21481,"Ayaṃ pana viseso, vacīkammantavāre tāva aparisuddhavacīkammantāti aparisuddhena musāvādādinā vacīkammantena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te musāvādena parassa atthaṃ bhañjitvā, pisuṇavācāya mittabhedaṃ katvā pharusavācāya paresaṃ parisamajjhe mammāni tuditvā niratthakavācāya parasattānaṃ kammante nāsetvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ pāpeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti."
MAIN003-W3-0540,MAIN003,21432,21501,"Ayaṃ pana viseso, vacīkammantavāre tāva aparisuddhavacīkammantāti aparisuddhena musāvādādinā vacīkammantena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te musāvādena parassa atthaṃ bhañjitvā, pisuṇavācāya mittabhedaṃ katvā pharusavācāya paresaṃ parisamajjhe mammāni tuditvā niratthakavācāya parasattānaṃ kammante nāsetvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ pāpeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti. Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā idānimhā naṭṭhā’’ti tasanti vittasanti āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti."
MAIN003-W2-0541,MAIN003,21442,21501,"Te kathaṃ bhayabheravaṃ avhāyanti? Te musāvādena parassa atthaṃ bhañjitvā, pisuṇavācāya mittabhedaṃ katvā pharusavācāya paresaṃ parisamajjhe mammāni tuditvā niratthakavācāya parasattānaṃ kammante nāsetvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ pāpeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti. Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā idānimhā naṭṭhā’’ti tasanti vittasanti āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti."
MAIN003-W3-0541,MAIN003,21442,21508,"Te kathaṃ bhayabheravaṃ avhāyanti? Te musāvādena parassa atthaṃ bhañjitvā, pisuṇavācāya mittabhedaṃ katvā pharusavācāya paresaṃ parisamajjhe mammāni tuditvā niratthakavācāya parasattānaṃ kammante nāsetvā ‘‘mayaṃ ayuttamakamhā, sace no te jāneyyuṃ, yesaṃ aparajjhimhā, idāni anubandhitvā anayabyasanaṃ pāpeyyu’’nti araññaṃ pavisitvā gacchantare vā gumbantare vā nisīdanti. Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā idānimhā naṭṭhā’’ti tasanti vittasanti āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti. Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti, pakkosanti."
MAIN003-W2-0542,MAIN003,21482,21508,"Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā idānimhā naṭṭhā’’ti tasanti vittasanti āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti. Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti, pakkosanti."
MAIN003-W3-0542,MAIN003,21482,21514,"Te ‘‘appamattakampi tiṇasaddaṃ vā paṇṇasaddaṃ vā sutvā idānimhā naṭṭhā’’ti tasanti vittasanti āgantvā parehi parivāritā viya baddhā vadhitā viya ca honti. Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti, pakkosanti. Manokammantavāre aparisuddhamanokammantāti aparisuddhena abhijjhādinā manokammantena samannāgatā."
MAIN003-W2-0543,MAIN003,21502,21514,"Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti, pakkosanti. Manokammantavāre aparisuddhamanokammantāti aparisuddhena abhijjhādinā manokammantena samannāgatā."
MAIN003-W3-0543,MAIN003,21502,21535,"Evaṃ taṃ bhayabheravaṃ attani samāropanaṭṭhena avhāyanti, pakkosanti. Manokammantavāre aparisuddhamanokammantāti aparisuddhena abhijjhādinā manokammantena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te paresaṃ rakkhitagopitesu bhaṇḍesu abhijjhāvisamalobhaṃ uppādetvā parassa kujjhitvā parasatte micchādassanaṃ gāhāpetvā mayaṃ ayuttamakamhā…pe… attani samāropanaṭṭhena avhāyanti pakkosanti."
MAIN003-W2-0544,MAIN003,21509,21535,Manokammantavāre aparisuddhamanokammantāti aparisuddhena abhijjhādinā manokammantena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te paresaṃ rakkhitagopitesu bhaṇḍesu abhijjhāvisamalobhaṃ uppādetvā parassa kujjhitvā parasatte micchādassanaṃ gāhāpetvā mayaṃ ayuttamakamhā…pe… attani samāropanaṭṭhena avhāyanti pakkosanti.
MAIN003-W3-0544,MAIN003,21509,21542,Manokammantavāre aparisuddhamanokammantāti aparisuddhena abhijjhādinā manokammantena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te paresaṃ rakkhitagopitesu bhaṇḍesu abhijjhāvisamalobhaṃ uppādetvā parassa kujjhitvā parasatte micchādassanaṃ gāhāpetvā mayaṃ ayuttamakamhā…pe… attani samāropanaṭṭhena avhāyanti pakkosanti. Ājīvavāre aparisuddhājīvāti aparisuddhena vejjakammadūtakammavaḍḍhipayogādinā ekavīsatianesanabhedena ājīvena samannāgatā.
MAIN003-W2-0545,MAIN003,21515,21542,Te kathaṃ bhayabheravaṃ avhāyanti? Te paresaṃ rakkhitagopitesu bhaṇḍesu abhijjhāvisamalobhaṃ uppādetvā parassa kujjhitvā parasatte micchādassanaṃ gāhāpetvā mayaṃ ayuttamakamhā…pe… attani samāropanaṭṭhena avhāyanti pakkosanti. Ājīvavāre aparisuddhājīvāti aparisuddhena vejjakammadūtakammavaḍḍhipayogādinā ekavīsatianesanabhedena ājīvena samannāgatā.
MAIN003-W3-0545,MAIN003,21515,21570,"Te kathaṃ bhayabheravaṃ avhāyanti? Te paresaṃ rakkhitagopitesu bhaṇḍesu abhijjhāvisamalobhaṃ uppādetvā parassa kujjhitvā parasatte micchādassanaṃ gāhāpetvā mayaṃ ayuttamakamhā…pe… attani samāropanaṭṭhena avhāyanti pakkosanti. Ājīvavāre aparisuddhājīvāti aparisuddhena vejjakammadūtakammavaḍḍhipayogādinā ekavīsatianesanabhedena ājīvena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te evaṃ jīvikaṃ kappetvā suṇanti – ‘‘sāsanasodhakā kira tepiṭakā bhikkhū sāsanaṃ sodhetuṃ nikkhantā, ajja vā sve vā idhāgamissantī’’ti araññaṃ pavisitvā gacchantare vā…pe… tasanti vittasanti."
MAIN003-W2-0546,MAIN003,21536,21570,"Ājīvavāre aparisuddhājīvāti aparisuddhena vejjakammadūtakammavaḍḍhipayogādinā ekavīsatianesanabhedena ājīvena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te evaṃ jīvikaṃ kappetvā suṇanti – ‘‘sāsanasodhakā kira tepiṭakā bhikkhū sāsanaṃ sodhetuṃ nikkhantā, ajja vā sve vā idhāgamissantī’’ti araññaṃ pavisitvā gacchantare vā…pe… tasanti vittasanti."
MAIN003-W3-0546,MAIN003,21536,21580,"Ājīvavāre aparisuddhājīvāti aparisuddhena vejjakammadūtakammavaḍḍhipayogādinā ekavīsatianesanabhedena ājīvena samannāgatā. Te kathaṃ bhayabheravaṃ avhāyanti? Te evaṃ jīvikaṃ kappetvā suṇanti – ‘‘sāsanasodhakā kira tepiṭakā bhikkhū sāsanaṃ sodhetuṃ nikkhantā, ajja vā sve vā idhāgamissantī’’ti araññaṃ pavisitvā gacchantare vā…pe… tasanti vittasanti. Te hi āgantvā parivāretvā gahitā viya odātavatthanivāsitā viya ca hontīti."
MAIN003-W2-0547,MAIN003,21543,21580,"Te kathaṃ bhayabheravaṃ avhāyanti? Te evaṃ jīvikaṃ kappetvā suṇanti – ‘‘sāsanasodhakā kira tepiṭakā bhikkhū sāsanaṃ sodhetuṃ nikkhantā, ajja vā sve vā idhāgamissantī’’ti araññaṃ pavisitvā gacchantare vā…pe… tasanti vittasanti. Te hi āgantvā parivāretvā gahitā viya odātavatthanivāsitā viya ca hontīti."
MAIN003-W3-0547,MAIN003,21543,21582,"Te kathaṃ bhayabheravaṃ avhāyanti? Te evaṃ jīvikaṃ kappetvā suṇanti – ‘‘sāsanasodhakā kira tepiṭakā bhikkhū sāsanaṃ sodhetuṃ nikkhantā, ajja vā sve vā idhāgamissantī’’ti araññaṃ pavisitvā gacchantare vā…pe… tasanti vittasanti. Te hi āgantvā parivāretvā gahitā viya odātavatthanivāsitā viya ca hontīti. Sesaṃ tādisameva."
MAIN003-W2-0548,MAIN003,21571,21582,Te hi āgantvā parivāretvā gahitā viya odātavatthanivāsitā viya ca hontīti. Sesaṃ tādisameva.
MAIN003-W3-0548,MAIN003,21571,21595,Te hi āgantvā parivāretvā gahitā viya odātavatthanivāsitā viya ca hontīti. Sesaṃ tādisameva. 37. Ito paraṃ abhijjhālūtiādīsu kiñcāpi abhijjhābyāpādā manokammantena saṅgahitā tathāpi nīvaraṇavasena puna vuttāti veditabbā.
MAIN003-W2-0549,MAIN003,21581,21595,Sesaṃ tādisameva. 37. Ito paraṃ abhijjhālūtiādīsu kiñcāpi abhijjhābyāpādā manokammantena saṅgahitā tathāpi nīvaraṇavasena puna vuttāti veditabbā.
MAIN003-W3-0549,MAIN003,21581,21598,Sesaṃ tādisameva. 37. Ito paraṃ abhijjhālūtiādīsu kiñcāpi abhijjhābyāpādā manokammantena saṅgahitā tathāpi nīvaraṇavasena puna vuttāti veditabbā. Tattha abhijjhālūti parabhaṇḍādiabhijjhāyanasīlā.
MAIN003-W2-0550,MAIN003,21583,21598,37. Ito paraṃ abhijjhālūtiādīsu kiñcāpi abhijjhābyāpādā manokammantena saṅgahitā tathāpi nīvaraṇavasena puna vuttāti veditabbā. Tattha abhijjhālūti parabhaṇḍādiabhijjhāyanasīlā.
MAIN003-W3-0550,MAIN003,21583,21646,"37. Ito paraṃ abhijjhālūtiādīsu kiñcāpi abhijjhābyāpādā manokammantena saṅgahitā tathāpi nīvaraṇavasena puna vuttāti veditabbā. Tattha abhijjhālūti parabhaṇḍādiabhijjhāyanasīlā. Kāmesu tibbasārāgāti vatthukāmesu bahalakilesarāgā, te kathaṃ bhayabheravaṃ avhāyanti? Te avavatthitārammaṇā honti, tesaṃ avavatthitārammaṇānaṃ araññe viharantānaṃ divā diṭṭhaṃ rattiṃ bhayabheravaṃ hutvā upaṭṭhāti – ‘‘te ākulacittā appamattakenapi tasanti vittasanti, rajjuṃ vā lataṃ vā disvā sappasaññino honti, khāṇuṃ disvā yakkhasaññino, thalaṃ vā pabbataṃ vā disvā hatthisaññino sappādīhi anayabyasanaṃ āpāditā viya hontī’’ti."
MAIN003-W2-0551,MAIN003,21596,21646,"Tattha abhijjhālūti parabhaṇḍādiabhijjhāyanasīlā. Kāmesu tibbasārāgāti vatthukāmesu bahalakilesarāgā, te kathaṃ bhayabheravaṃ avhāyanti? Te avavatthitārammaṇā honti, tesaṃ avavatthitārammaṇānaṃ araññe viharantānaṃ divā diṭṭhaṃ rattiṃ bhayabheravaṃ hutvā upaṭṭhāti – ‘‘te ākulacittā appamattakenapi tasanti vittasanti, rajjuṃ vā lataṃ vā disvā sappasaññino honti, khāṇuṃ disvā yakkhasaññino, thalaṃ vā pabbataṃ vā disvā hatthisaññino sappādīhi anayabyasanaṃ āpāditā viya hontī’’ti."
MAIN003-W3-0551,MAIN003,21596,21648,"Tattha abhijjhālūti parabhaṇḍādiabhijjhāyanasīlā. Kāmesu tibbasārāgāti vatthukāmesu bahalakilesarāgā, te kathaṃ bhayabheravaṃ avhāyanti? Te avavatthitārammaṇā honti, tesaṃ avavatthitārammaṇānaṃ araññe viharantānaṃ divā diṭṭhaṃ rattiṃ bhayabheravaṃ hutvā upaṭṭhāti – ‘‘te ākulacittā appamattakenapi tasanti vittasanti, rajjuṃ vā lataṃ vā disvā sappasaññino honti, khāṇuṃ disvā yakkhasaññino, thalaṃ vā pabbataṃ vā disvā hatthisaññino sappādīhi anayabyasanaṃ āpāditā viya hontī’’ti. Sesaṃ tādisameva."
